idx,maximum_speed,speed_limit,average_speed,vehicle_class_1,vehicle_class_2,vehicle_class_3,vehicle_class_4,vehicle_class_5,vehicle_class_6,vehicle_class_7,vehicle_class_8,vehicle_class_9,vehicle_class_10,vehicle_class_11,vehicle_class_12,vehicle_class_13,bike,motorcycle,StrType
40720,79,50,57,155,0,4,3,0,0,0,0,0,0,0,0,0,1,1,Arterial
22469,62,60,46,310,3,9,4,5,0,0,1,0,0,0,0,0,2,6,Arterial
11914,69,50,40,426,0,6,0,0,1,0,0,0,0,0,0,1,2,5,Arterial
38529,61,50,37,1306,16,59,25,9,0,16,1,3,1,1,0,0,38,30,Arterial
38281,62,50,35,275,1,6,3,1,0,0,0,0,0,0,0,0,2,1,Arterial
40568,81,50,53,499,1,56,17,4,1,0,1,1,0,0,0,0,21,5,Arterial
40405,97,50,52,547,2,9,0,1,0,0,0,0,0,0,0,0,15,16,Arterial
11948,67,50,38,933,8,67,7,4,2,0,2,0,0,0,0,7,26,23,Arterial
11899,63,50,49,166,0,6,2,0,0,0,0,1,0,0,0,0,7,0,Arterial
10691,39,50,37,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
14467,16,40,13,7,0,1,0,0,0,0,0,0,0,0,0,0,7,0,Council Minor
40578,70,50,57,73,0,6,4,0,0,0,0,0,0,0,0,0,7,2,Arterial
14035,16,40,13,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,Council Minor
22625,85,60,49,237,0,5,0,0,0,0,0,0,0,0,0,0,3,5,Arterial
10530,39,50,26,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
38489,59,50,30,657,12,40,5,1,1,2,0,0,0,0,0,0,4,12,Arterial
13301,26,40,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
15900,21,40,16,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Council Minor
38412,61,50,34,1060,2,12,0,2,1,0,1,0,0,0,0,0,3,9,Arterial
40620,79,50,55,567,1,26,4,0,0,1,0,0,0,0,0,0,32,8,Arterial
13796,19,40,14,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Council Minor
38666,22,25,17,17,0,0,0,0,0,0,0,0,0,0,0,0,2,1,Council Minor
14340,9,40,7,3,0,1,0,0,0,0,0,0,0,0,0,0,2,0,Council Minor
13255,24,40,16,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
11781,64,50,42,473,3,15,6,1,0,1,0,0,0,0,0,5,48,5,Arterial
13414,13,40,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Council Minor
40543,73,50,52,503,1,41,5,1,0,1,0,2,1,0,0,0,3,7,Arterial
22423,64,60,45,347,0,17,9,2,0,0,0,0,0,0,0,0,1,2,Arterial
38762,20,25,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Council Minor
10386,40,50,31,10,0,2,0,0,0,0,0,0,0,0,0,0,1,0,Council Minor
47267,24,20,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
14680,11,40,10,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,Council Minor
33696,36,50,23,14,0,3,0,0,0,0,0,0,0,0,0,0,2,1,Council Minor
13697,22,40,14,10,0,0,0,0,0,0,0,0,0,0,0,0,4,0,Council Minor
8552,26,50,25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
40463,79,50,57,88,0,4,2,0,0,0,0,0,0,0,0,0,5,3,Arterial
11710,78,50,45,378,3,25,15,0,0,0,0,0,0,0,0,5,31,3,Arterial
11877,73,50,43,517,2,18,8,1,2,0,0,1,0,0,0,8,63,6,Arterial
38547,66,50,34,352,1,6,5,0,0,0,0,2,0,0,0,0,2,22,Arterial
13242,28,40,15,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
13567,21,40,13,44,0,0,0,0,0,0,0,0,0,0,0,0,21,0,Council Minor
11980,59,50,32,643,1,48,1,1,0,1,2,0,0,0,0,1,4,7,Arterial
11717,76,50,41,738,5,23,2,0,1,0,0,0,0,0,0,6,9,7,Arterial
8684,31,50,19,6,0,0,0,0,0,0,0,0,0,0,0,0,2,2,Council Minor
15457,15,50,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
38826,36,25,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
11812,62,50,36,834,4,42,6,2,1,0,0,0,0,0,0,8,15,19,Arterial
22419,62,60,32,814,1,37,6,4,1,0,1,0,0,0,0,0,4,20,Arterial
47308,21,20,14,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
14181,32,40,9,6,0,2,0,0,0,0,0,0,0,0,0,0,4,0,Council Minor
11832,59,50,38,622,2,39,4,0,0,1,0,0,1,0,0,10,11,3,Arterial
20911,80,60,49,258,2,9,2,0,0,1,0,0,0,0,0,0,0,2,Arterial
20795,77,60,47,539,1,60,18,5,0,0,0,6,1,0,0,0,12,17,Arterial
22473,67,60,47,328,1,7,1,1,0,0,0,0,0,0,0,0,1,1,Arterial
10440,25,50,20,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
13629,23,40,15,57,0,0,0,0,0,0,0,0,0,0,0,0,25,1,Council Minor
40588,85,50,53,538,1,84,11,4,0,0,1,2,2,0,0,0,2,11,Arterial
38425,55,50,34,555,0,6,1,3,1,0,1,0,0,0,0,0,2,9,Arterial
22694,84,60,48,494,1,25,3,3,2,0,0,0,0,0,0,0,4,10,Arterial
13633,21,40,12,22,0,1,0,0,0,0,0,0,0,0,0,0,15,0,Council Minor
11965,66,50,46,230,0,10,1,1,3,1,0,0,0,0,0,0,3,3,Arterial
14541,19,40,12,8,0,0,0,1,0,0,0,0,0,0,0,0,8,1,Council Minor
14312,14,40,8,33,0,2,0,0,0,0,0,0,0,0,0,0,29,0,Council Minor
38289,57,50,30,1778,19,29,7,7,4,18,1,3,1,0,0,0,9,39,Arterial
20932,66,60,41,578,1,11,4,1,0,0,0,1,0,0,0,0,3,13,Arterial
11797,73,50,44,336,0,4,2,1,1,0,0,0,0,0,0,0,16,9,Arterial
38581,57,50,38,819,5,17,0,5,0,0,0,1,0,0,0,0,1,1,Arterial
14549,15,40,11,7,0,0,0,0,0,0,0,0,0,0,0,0,7,0,Council Minor
22525,62,60,46,360,0,12,0,0,0,0,0,1,0,0,0,0,3,4,Arterial
15514,26,50,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
15513,24,50,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
20992,76,60,49,631,5,45,6,7,2,1,1,2,4,0,0,0,5,1,Arterial
47480,27,20,16,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
14684,11,40,8,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,Council Minor
20939,81,60,53,191,0,10,7,1,0,1,0,3,0,0,0,0,11,3,Arterial
13578,20,40,13,38,0,0,0,0,0,0,0,0,0,0,0,0,27,0,Council Minor
13521,27,40,16,30,0,0,0,0,0,0,0,0,0,0,0,0,12,0,Council Minor
38504,68,50,39,815,10,45,17,8,2,5,0,4,0,0,0,0,33,35,Arterial
33770,30,50,23,16,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Council Minor
40637,77,50,52,554,3,73,9,5,0,0,1,2,0,0,0,0,9,7,Arterial
40421,71,50,49,457,3,35,7,4,1,0,2,4,1,0,0,0,4,5,Arterial
13234,24,40,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
47447,26,20,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
22533,61,60,48,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Arterial
47431,21,20,14,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Council Minor
14438,6,40,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Council Minor
40446,74,50,50,566,3,38,5,2,0,0,0,3,0,0,0,0,1,3,Arterial
38371,68,50,29,1436,10,30,4,3,2,1,0,2,0,0,0,0,12,21,Arterial
13920,18,40,12,6,0,0,0,0,0,0,0,0,0,0,0,0,3,1,Council Minor
40433,69,50,53,251,2,8,0,0,1,0,0,0,0,0,0,0,4,0,Arterial
8446,46,50,22,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Council Minor
11760,65,50,37,574,1,33,3,2,1,1,0,0,0,0,0,10,8,7,Arterial
47418,27,20,19,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
10463,32,50,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
13597,20,40,14,8,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Council Minor
33879,22,50,15,9,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Council Minor
15872,36,40,21,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
13731,20,40,15,19,0,0,0,0,0,0,0,0,0,0,0,0,7,1,Council Minor
40523,91,50,53,558,2,5,2,0,0,0,0,0,0,0,0,0,8,11,Arterial
14502,12,40,9,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,Council Minor
22580,81,60,52,98,0,4,1,0,1,0,0,0,0,0,0,0,0,0,Arterial
13502,18,40,14,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Council Minor
40545,68,50,48,745,3,33,2,0,1,1,0,0,0,0,0,0,10,14,Arterial
22504,67,60,45,163,0,6,0,0,0,0,0,0,0,0,0,0,1,4,Arterial
38717,15,25,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
20974,92,60,44,1471,3,114,10,7,0,0,0,2,3,0,0,0,6,28,Arterial
20908,60,60,42,539,1,14,0,0,0,0,0,0,1,0,0,0,2,2,Arterial
9994,44,50,34,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
14363,9,40,6,24,0,1,0,0,0,0,0,0,0,0,0,0,24,0,Council Minor
21085,74,60,51,376,3,25,11,6,0,0,1,3,1,0,0,0,20,6,Arterial
11961,77,50,40,522,2,6,1,0,0,0,0,0,0,0,0,0,9,7,Arterial
40604,72,50,57,50,0,8,1,0,0,0,0,0,0,0,0,0,2,0,Arterial
13518,23,40,14,109,0,1,0,0,0,0,0,0,0,0,0,0,58,2,Council Minor
14028,28,40,21,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
38590,56,50,37,527,2,5,0,6,0,0,0,0,0,0,0,0,2,3,Arterial
33772,41,50,27,54,0,0,0,0,0,0,0,0,0,0,0,0,1,3,Council Minor
22721,76,60,52,238,1,4,0,0,1,0,0,0,0,0,0,0,1,3,Arterial
13333,21,40,16,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
38427,58,50,36,255,0,2,1,3,0,0,0,0,0,0,0,0,2,0,Arterial
13223,29,40,23,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
22414,65,60,49,28,0,2,0,0,0,0,0,0,0,0,0,0,2,0,Arterial
20899,66,60,30,1157,4,84,19,13,4,1,0,2,2,0,0,0,4,12,Arterial
20860,75,60,42,667,0,22,1,0,0,0,0,0,0,0,0,0,1,3,Arterial
33942,29,50,22,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
40667,86,50,56,481,1,14,2,0,0,0,0,0,0,0,0,0,2,7,Arterial
22656,67,60,54,73,0,1,0,0,0,0,0,0,0,0,0,0,6,0,Arterial
11844,67,50,40,746,2,11,4,1,1,0,1,0,0,0,0,3,16,18,Arterial
38284,52,50,36,149,0,21,2,1,0,0,0,0,0,0,0,0,0,2,Arterial
13599,16,40,12,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
14683,11,40,8,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,Council Minor
20907,70,60,44,525,0,20,1,1,0,1,0,2,2,0,0,0,3,7,Arterial
33893,28,50,19,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
14624,11,40,9,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,Council Minor
15539,22,50,22,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
38452,60,50,38,73,0,6,0,0,0,0,0,0,0,0,0,0,1,0,Arterial
11734,67,50,45,328,2,15,2,0,0,2,0,0,0,0,0,3,19,5,Arterial
40663,81,50,54,565,4,25,1,0,0,2,0,0,0,0,0,0,1,10,Arterial
11886,74,50,40,533,2,17,3,1,0,0,0,0,0,0,0,0,7,8,Arterial
14200,25,40,15,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Council Minor
14306,10,40,6,72,0,1,0,0,0,0,0,0,0,0,0,0,69,0,Council Minor
20855,72,60,43,916,2,13,0,0,0,0,0,0,1,0,0,0,0,8,Arterial
47384,12,20,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
20987,84,60,54,386,1,17,4,1,1,0,0,1,0,0,0,0,8,4,Arterial
38539,58,50,29,908,9,14,24,1,3,2,0,1,1,1,0,0,17,45,Arterial
38610,55,50,33,883,11,29,4,4,0,8,0,0,0,0,0,0,13,17,Arterial
13804,13,40,11,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Council Minor
38618,26,25,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
20923,61,60,31,1183,10,71,22,3,1,4,2,1,1,0,0,0,1,12,Arterial
22701,62,60,52,42,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Arterial
40510,77,50,56,119,1,3,1,0,0,0,0,0,0,0,0,0,2,2,Arterial
10195,70,50,46,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
22727,72,60,53,30,0,2,0,1,0,0,0,0,0,0,0,0,1,1,Arterial
10147,49,50,32,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
14459,13,40,11,15,0,0,0,0,0,0,0,0,0,0,0,0,15,0,Council Minor
13331,26,40,14,15,0,0,0,0,0,0,0,0,0,0,0,0,1,3,Council Minor
47449,26,20,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
14592,13,40,9,5,0,0,0,0,0,0,0,0,0,0,0,0,4,1,Council Minor
8422,28,50,23,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Council Minor
15880,29,40,20,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
14677,20,40,14,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,Council Minor
15515,40,50,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
22740,69,60,49,580,2,27,5,3,0,0,0,3,0,0,0,0,3,7,Arterial
40566,75,50,54,485,2,64,5,0,1,0,1,0,0,0,0,0,11,9,Arterial
20766,70,60,49,270,1,10,4,0,0,0,0,0,0,0,0,0,1,3,Arterial
13948,9,40,8,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Council Minor
40605,75,50,59,61,0,8,2,0,0,1,0,0,0,0,0,0,5,0,Arterial
40653,92,50,57,91,0,3,5,0,0,0,0,0,0,0,0,0,14,5,Arterial
20990,78,60,51,411,1,29,5,7,0,1,0,0,2,0,0,0,12,3,Arterial
22557,59,60,49,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Arterial
20820,87,60,46,703,1,88,6,7,0,2,0,3,0,0,0,0,6,12,Arterial
22477,76,60,49,119,0,2,0,0,0,0,0,0,0,0,0,0,0,2,Arterial
47640,23,20,16,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
38342,58,50,31,1345,5,64,9,10,5,0,1,0,0,0,0,0,6,14,Arterial
22677,70,60,53,47,0,3,0,0,1,0,0,0,0,0,0,0,1,1,Arterial
13539,20,40,12,14,0,0,0,0,0,0,0,0,0,0,0,0,7,0,Council Minor
40451,56,50,21,473,0,16,3,0,4,0,0,1,0,0,0,0,27,22,Arterial
38673,26,25,16,8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Council Minor
14214,9,40,6,15,0,1,0,0,0,0,0,0,0,0,0,0,15,0,Council Minor
13727,23,40,16,22,0,0,0,0,1,0,0,0,0,0,0,0,7,0,Council Minor
11935,73,50,36,657,0,23,2,0,1,0,0,0,1,0,0,0,12,13,Arterial
40712,76,50,54,491,0,73,2,0,1,2,0,2,0,0,0,0,4,9,Arterial
38613,62,50,39,546,2,12,2,1,0,1,0,0,0,0,0,0,1,12,Arterial
10352,49,50,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
11894,69,50,44,359,0,5,0,1,1,0,0,0,0,0,0,0,5,3,Arterial
33724,47,50,26,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Council Minor
40490,78,50,54,280,1,16,4,2,0,0,0,2,0,0,0,0,8,2,Arterial
20941,74,60,50,383,0,24,12,6,0,1,1,1,0,0,0,0,15,9,Arterial
38282,53,50,36,185,0,4,0,0,0,1,0,0,0,0,0,0,0,0,Arterial
40593,79,50,55,563,4,82,5,2,0,1,0,0,1,0,0,0,5,8,Arterial
20957,82,60,47,1021,3,24,9,1,1,1,0,1,1,0,0,0,35,17,Arterial
14278,15,40,7,6,0,1,0,0,0,0,0,0,0,0,0,0,5,1,Council Minor
47135,18,20,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
11810,68,50,40,646,3,33,5,1,0,0,0,0,0,0,0,7,12,9,Arterial
20844,70,60,50,435,2,23,0,1,1,0,0,0,0,0,0,0,6,2,Arterial
11713,77,50,42,659,6,34,2,0,2,0,0,0,0,0,0,2,10,9,Arterial
10736,37,50,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
11742,70,50,41,746,3,19,1,1,2,0,0,0,0,0,0,2,6,11,Arterial
38556,62,50,38,798,6,16,20,3,1,1,1,1,0,0,0,0,33,18,Arterial
13348,19,40,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
21069,78,60,44,1095,3,86,11,5,0,1,1,4,1,0,0,0,2,14,Arterial
40590,75,50,53,528,3,84,1,1,2,1,1,4,0,0,0,0,9,6,Arterial
38498,65,50,37,228,0,4,5,0,1,0,0,0,0,0,0,0,4,1,Arterial
38492,61,50,27,605,4,11,9,0,1,4,1,0,0,0,0,0,11,16,Arterial
40538,69,50,49,415,0,39,3,3,0,1,1,0,0,0,0,0,5,5,Arterial
22528,65,60,47,144,1,3,0,0,0,0,0,0,0,0,0,0,2,3,Arterial
40444,73,50,48,460,4,32,13,2,0,0,1,1,0,0,0,0,26,4,Arterial
13485,21,40,16,28,0,0,0,0,0,0,0,0,0,0,0,0,8,1,Council Minor
22507,67,60,48,90,0,0,0,0,0,0,0,1,0,0,0,0,3,0,Arterial
13427,6,40,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Council Minor
40509,83,50,58,140,0,2,1,0,0,0,0,0,0,0,0,0,1,4,Arterial
8670,41,50,28,11,0,4,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
15786,19,40,19,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Council Minor
38382,54,50,32,388,1,7,1,1,0,0,0,1,0,0,0,0,20,1,Arterial
13208,20,40,15,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Council Minor
10668,39,50,35,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
22651,86,60,51,231,0,6,2,0,1,0,0,0,0,0,0,0,9,5,Arterial
11869,74,50,43,461,1,8,2,0,0,0,0,0,0,0,0,0,3,1,Arterial
13978,14,40,12,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
13436,14,40,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Council Minor
14298,11,40,8,7,0,1,0,0,0,0,0,0,0,0,0,0,7,0,Council Minor
10685,43,50,42,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
14366,28,40,8,24,0,1,0,0,0,0,0,0,0,0,0,0,21,0,Council Minor
40461,81,50,55,46,0,0,4,0,0,0,0,0,0,0,0,0,5,2,Arterial
47273,16,20,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
10715,45,50,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
20883,75,60,45,592,1,28,3,1,0,0,0,3,0,0,0,0,3,15,Arterial
38508,55,50,35,832,3,59,7,0,2,1,1,0,0,1,0,0,20,11,Arterial
11874,67,50,49,107,1,2,4,0,1,0,0,0,0,0,0,1,9,0,Arterial
33775,33,50,25,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Council Minor
8524,66,50,34,33,0,1,0,0,0,0,0,0,0,0,0,0,1,6,Council Minor
20890,78,60,50,108,0,9,4,3,0,0,0,2,2,0,0,0,0,0,Arterial
47614,17,20,11,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
22420,56,60,27,805,5,26,3,4,0,0,0,0,0,0,0,0,1,22,Arterial
38676,19,25,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
20848,70,60,44,937,4,23,1,1,1,0,0,0,0,0,0,0,2,18,Arterial
33916,33,50,18,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
20791,67,60,48,296,0,23,6,3,0,0,0,9,3,0,0,0,6,5,Arterial
40692,92,50,57,370,1,25,1,0,0,0,0,0,0,0,0,0,1,6,Arterial
11880,65,50,39,682,2,21,3,0,3,0,0,0,0,0,0,0,11,12,Arterial
22674,73,60,51,226,0,8,1,0,0,0,0,0,0,0,0,0,1,0,Arterial
47134,20,20,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
13305,23,40,20,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Council Minor
3409,54,50,32,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Council Minor
11802,67,50,49,74,1,5,1,1,0,0,0,0,0,0,0,0,9,1,Arterial
14481,23,40,16,3,0,1,0,1,0,0,0,0,0,0,0,0,3,1,Council Minor
13514,22,40,16,104,0,1,0,0,0,0,0,0,0,0,0,0,44,3,Council Minor
20768,79,60,50,132,0,12,0,1,0,0,0,3,3,0,0,0,1,1,Arterial
22664,70,60,51,255,1,5,0,0,0,0,0,0,0,0,0,0,1,1,Arterial
40700,74,50,57,33,0,3,4,0,0,0,0,0,0,0,0,0,4,1,Arterial
14742,17,40,12,11,0,1,0,0,0,0,0,0,0,0,0,0,9,0,Council Minor
20934,65,60,46,406,1,18,7,0,0,0,0,0,0,0,0,0,1,7,Arterial
14087,21,40,15,3,0,1,0,0,0,0,0,0,0,0,0,0,2,0,Council Minor
20877,71,60,41,1005,4,71,16,6,1,0,0,0,1,0,0,0,5,15,Arterial
38774,24,25,19,4,0,0,1,0,0,0,0,0,0,0,0,0,3,0,Council Minor
14039,18,40,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
47367,22,20,15,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
14426,8,40,6,15,0,2,0,0,0,0,0,0,0,0,0,0,15,0,Council Minor
33938,41,50,25,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
13697,22,40,14,10,0,0,0,0,0,0,0,0,0,0,0,0,4,0,Council Minor
40591,84,50,54,492,2,58,4,1,1,1,0,1,1,0,0,0,4,5,Arterial
22675,71,60,52,169,1,2,0,0,1,0,0,0,0,0,0,0,3,1,Arterial
10430,83,50,32,24,0,1,0,0,0,0,0,0,0,0,0,0,0,2,Council Minor
14587,26,40,12,6,0,0,0,0,0,0,0,0,0,0,0,0,5,1,Council Minor
40395,76,50,51,387,2,36,8,1,2,1,0,4,0,0,0,0,6,3,Arterial
40483,71,50,56,212,0,5,1,0,0,0,0,0,0,0,0,0,7,2,Arterial
13635,20,40,13,19,0,0,0,0,0,0,0,0,0,0,0,0,7,0,Council Minor
38462,38,50,19,328,0,29,2,1,1,0,2,1,0,0,0,0,3,1,Arterial
11895,68,50,45,337,0,4,0,0,0,1,0,0,0,0,0,1,3,2,Arterial
40457,75,50,55,308,0,1,5,1,0,0,0,0,0,0,0,0,16,3,Arterial
14298,11,40,8,7,0,1,0,0,0,0,0,0,0,0,0,0,7,0,Council Minor
8449,25,50,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
40434,84,50,57,149,0,1,0,0,0,0,0,0,0,0,0,0,0,3,Arterial
33743,17,50,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
22617,72,60,49,330,1,38,6,3,0,1,0,2,0,0,0,0,1,4,Arterial
38520,33,50,17,147,0,0,2,0,0,0,0,0,0,0,0,0,1,7,Arterial
47181,16,20,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
13992,18,40,12,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,Council Minor
13791,9,40,9,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Council Minor
10735,39,50,32,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
14141,8,40,6,15,0,2,0,0,0,0,0,0,0,0,0,0,14,0,Council Minor
22476,64,60,48,125,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Arterial
14399,13,40,7,49,0,4,0,0,1,0,0,0,0,0,0,0,45,0,Council Minor
40423,66,50,51,527,4,39,2,4,0,0,0,1,0,0,0,0,5,8,Arterial
22475,64,60,48,187,0,3,0,0,0,0,0,0,0,0,0,0,2,4,Arterial
47317,21,20,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
8621,34,50,24,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
22451,66,60,46,395,1,23,4,1,1,2,1,0,0,0,0,0,3,6,Arterial
21091,79,60,45,854,4,83,18,6,1,1,0,3,1,0,0,0,5,9,Arterial
40488,79,50,56,103,0,8,9,1,0,0,2,0,0,0,0,0,12,2,Arterial
13323,26,40,18,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
33904,27,50,23,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
11966,64,50,47,147,1,4,0,1,1,0,0,0,0,0,0,0,0,2,Arterial
40399,73,50,50,512,2,38,6,3,0,0,0,2,0,0,0,0,2,4,Arterial
14272,10,40,7,12,0,0,0,0,0,0,0,0,0,0,0,0,12,0,Council Minor
10631,45,50,31,23,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Council Minor
33880,35,50,24,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
11904,74,50,37,785,4,22,2,1,8,1,0,0,0,0,0,0,11,11,Arterial
22500,66,60,48,226,1,1,0,0,0,0,0,0,0,0,0,0,1,3,Arterial
10584,46,50,29,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Council Minor
20945,70,60,47,634,3,80,8,5,1,2,0,5,1,0,0,0,2,5,Arterial
14738,19,40,11,12,0,1,0,0,0,0,0,0,0,0,0,0,12,0,Council Minor
38568,63,50,34,666,1,4,6,0,0,0,0,0,0,0,0,0,22,6,Arterial
14369,15,40,8,16,0,1,0,0,0,0,0,0,0,0,0,0,12,1,Council Minor
47338,18,20,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
13368,20,40,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Council Minor
47479,19,20,13,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
10665,26,50,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
11782,62,50,39,452,1,24,8,0,2,1,0,0,1,0,0,4,39,5,Arterial
13752,23,40,15,34,0,0,0,0,0,0,0,0,0,0,0,0,9,0,Council Minor
33758,20,50,20,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Council Minor
22508,61,60,48,62,0,1,1,0,0,0,0,0,0,0,0,0,1,0,Arterial
